content,score
"Gimana nih, masa instal di android malah disuruh pencet L. Baru jg mo masuk dah gini aja ☠️",1
cuman masih terdapat bug aja sih yang lain udah baguss,4
"tolong di perbaiki, ga bisa masuk ke game nya",4
"apa coba enak enak main hp mati, maen genshin ga sampe mati gitu",1
good game tapi harus di perbaiki bug nya,5
aku suka sistem dan penyusunan alurnya,5
Terlalu banyak bug setiap pergerakan kurang smoot dan setiap selesai misi selalu stop dan crash,1
"seru petualanganya sub nya udh indo mantap, tpi mudh ngeles ap hp q yg murahan 😄😄",5
Game stuck d awal main.. Control ga bisa dgunakan,1
"game full loading, padahal sinyal deres kayak air terjun",2
"banyak bug, seperti stuck di loading",3
agak kecewa karne sering nge stuk/stak di loading terus,3
"Bug di mana mana, loading lama..",1
masih sering ada bug gabisa lanjutin quest,4
Loadingnya stag mulu heran grafik sma alur ceritanya udh bagus padahal,3
Banyak bug gabisa digerakin kursornya,1
Ngestuck.. gak bisa gerakin karakter saat tutorial,2
Banyak bug dan koneksi servernya ky sinyal E bro,1
Tolong bug loading nya di perbaiki,5
ini main nya pake joystick ya?kok gak bisa di gerakin,3
Baru tutorial aja udah gak bisa dipencet apapun,3
"Jgn download, habis video jalan cerita, pasti layar gelap doang, masa relogin terus",1
"Ada bug di bagian tutorial, jadi nggak bisa main🥲",5
Klo blum siap rilis jngn rilis dlu bang.. Bug nya ya ampun Awal masuk udah susah,1
Jaringan kurang stabil. sangat menggangu,4
"Banyak bug kadang ga bisa pencet apa apa, kadang black screen jga udah beberapa kali relog masih aja kyk gtu",3
"game yang keren,tapi mines nya terlalu banyak loading, padahal jaringan udah bagus bgtt,semoga kedepannya bisa di perbaiki yaa",5
"Loading simulator, pencet ini loading, pencet itu loading, bikin kesel aja main nih game",1
"dari netmarble,developer game berkualitas dgn koneksi ampas pasar game only for High device and orang"" kaya dgn jam terbang game tinggi,High quality but bad experience",1
Banyak bug Dimohon Agar segera diperbaiki,1
"Game nya udh bagus banget, - kalau udh max cerita nya bingung nyari modal buat gacha, semoga banyak event dan gratisannya tidak pelit seperti game sebelah 🗿",4
"saya dari tadi main loading mulu padahal jaringan lancar, server aneh",1
"Nunggu rilisnya udah lama, giliran dimaenin eh banyak bugnya..kecewa banget sumpah, tolong dibenerin dong gamenya..buat apa dirilis tapi malah ngecewain doang",2
masih sering loading setelah buka menu,3
Gemenya masi banyak bug apa apa loading terus,4
"Game nya dan cerita nya bagu, tpi hbis ksip cerita nya jadi itam",1
terlalu banyak loading bufering anjjnperbaiki lagi,3
"Tolong di perbaiki bug dalam game, Perbaiki loading setiap pergantian story, dan permudah untuk bermain",5
"Akhirnya Solo leveling udh liris padahal nunggu nya lama dan yap Sekarang gue mau nyoba ni game,btw ni game keknya keren deh soalnya di anime nya aja keren apalagi di game yakan gue coba nanti !!",5
"Game terbaik,keren abis,semoga sering2 dikasih menang soft pity,semoga kedepannya,stage sama eventnya diperbanyak yang gebug2,biar GK jdi dead game,ok ,keren abis nih game,saya sangat menyukainya...",5
"Masih terlalu banyak bag kalo habis loading gak bisa masuk jadi ya harus riko dulu,capek rilod rilod terus kalo mau main pertarungan berikut nya",5
Game-nya terlalu banyak bug kandang ngebug 3 kali Berturut-turut cape login truss sama kontrol otomatis keubah trus,2
Gamenya sangat bagus tapi ada baknya main tapi harus men-download file yang cukup besar dan tidak membuat kita sebagai player Android susah sekali 🥺 mohon bantuannya untuk developer nya,5
bagus cuman kalo main di HP leg banget walaupun udah ram gede juga sama udah HP gaming,5
"Tolong developer kenapa mesti ngestuck di loading trus si,padahal gua klo main GI aman2 aja pas main ni game kek orang tolol gua cuk nungguin loading nya tolong di fix lah",1
"Gamenya udah bagus, tapi masih sering loading ketika masuk ke lobby dan juga sering terjadi stuck di loading 70%, kalau bisa lebih di optimal kan lagi gamenya, thanks",3
"baru mau main,malah kebalik lagi dari awal unduh lagi,tolong di perbaiki bug nya. Jadi gk nyaman, jadi males deh mainnya",3
"Game nya bagus bgt, tapi lebih bagus lagi kalok game nya open world",5
Game nya sangat tdk baik masa ngebut terus padahal dari segi grafik sangat bagussss banget terus downloadnya lama banget padahal device saya sangat mendukung,2
Masih stuck pas dsuru jalan gk bisa wkwkwk moga lekas dibenerin biar bisa main,3
"Ada bug di poco x5 , di mana saat awal bermain layar tidak bisa di pencet kecuali memakai controller",1
Gamenya gak ramah f2p gold nya susah nyari artifact nya susah... Ini game bukan untuk senang2 malah pusing harus topup ini itu biar bisa terus main game jelek,1
"Untuk bugnya di benerin dulu suu mau main aja kadang loading kagak kelar"" harus relog Mulu asuu, untuk android di benerin dulu lah",1
Bug tutorial yang mana tidak bisa digerakkan layarnya. Spek mumpuni padahal,1
bagus tapi kok loading nya lama muter muter Mulu,4
mohon di perbaikin Masih banyak bug di game nya,2
Stuck tidak bisa di gerakkan saat tutorial,1
Awal² rilis oke lah cuma bug loading Eh lama² malah jadi fc anying Padahal maen HSR aja lancar jaya 😭 Padahal sebelumnya ga pernah maen game sampe fc hp gua Hp : pocof4,1
"Apaan dah stuck di tutorial Mulu udah bolak balik install tetep aja stuck di tutorial,kecewa sih kalo belum siap jgn dirilis dulu lah.",1
"Game apaan coba, Tutor aje ga bisa dipencet,. Main Rog phone kok error,. Main dipoco kirain trouble di hape, pas ganti ke rog phone, sama aja.. Ga jelas.",1
fiturnya sangat bagus 😁,5
Sudah donwload dengan sabar eh pas mau login server bermasalah,1
"Tolong Di Tingkatkan Lagi Gamenya! Jangan Karena Gamenya Ramai Karena Adaptasi Anime Kalian Developer Semena Mena (Langsung Rilis Tanpa Perbaikan) , Jujur Aku Kecewa Karena Banyak BUG Maupun Ga Support Di HP",1
alur cerita nya menarik dan game nya juga hd,5
game BUG. terlalu banyak BUG.. masuk pertarungan BUG. sehabis pertarungan BUG. dan terlalu banyak loading.. sangat disayangkan..,1
"apalah gw udah download data 3x tulisan nya ""ada file yang rusak"" atau apalah smpe gw uninstall dan gw download lagi masih error.",3
"Banyak bug, seperti early akses sebelumnya, padahal game seru, tapi uninstall lagi soalnya percuma main kalau nge bug terus jir",1
"Ga bisa di mainin, game stuck uninstall lah",1
"udah download full data,masih tutorial tapi gabisa di pencet apa², gamenya masih berjalan, tidak ada masalah jaringan🙏",1
Game ya magus tapi bug ya bajat baget gw gamisa serang lawan,5
Dari serial animeny bagus. Ilike anime. Tapi untuk gameny belum dulu Karena gede bener data gameny. Hp vivo y 27 belum sanggup daripda jebol hpny. Bintang 4 aja y karena i like anime,4
bagus sih bagus tapi cobalah perbaiki pas lagi main knp suka loading mana lama lagi klo game nya kaya gini gimana mau main gerak aja gabisa,1
"Tidak bisa di mainkan,padahal saya menggunakan handphone. Tapi untuk menggerakkan karakternya harus menggunakan stick controler. Gimana ini dev nya.",3
"dari segi gameplay dan grafik udah oke, tapi masih ada sedikit bug dan stuck saat loading. itu aja sih, selebihnya udah oke👌",4
Buat android layar sentuh kok gak bisa ya,1
Tidak bisa bergerak sama sekali di awal. Gunakan stick sebelah kiri (L) tapi tidak ada yg bisa ditekan di sebelah kiri,1
"Game sering loading sejenak kalau masuk lobi, menyebalkan juga kalau begitu terus. Mohon di perbaiki bug itu",3
"Saran dari gw sih,rate gacha nya bisa di naikin,agar para pemain bisa ketagihan main ini,masih sering terjadi bug mohon di fix bugnya...",4
Apaan stuck di tutorial awal banget wkwkwk kukira gegara patch belom download 100% ternyata pas udh 100% eh sama aja stuck. Ampas,1
"Dari keseluruhan bagus dari segi, grafik, gameplay, dan semuanya semoga bisa lebih baik kedepannya untuk game inii!",5
"Gamenha loading ,ganti juduknya gasih loading leveling,fokus bikin saja aatau manhwa yaaaa...jangan bikin game ccd ini kasihan bocil bocil yang make kouta nanti habis kouta-nya yaaaa..,nanti aku download dan jadi whealer game ini kalau matiiiii",1
Bug ada cursor jadi ngga bisa gerakin mc nya 🥲,3
Ngebug dari awal Nggak bisa di gerakin analog nya pas masih mode tutorial Tolong diperbaiki,3
"kenapa selesai update malah force close? versi sebelumnya lancar aja, developer tolong di perbaiki bugnya banyak betul",1
Hadeh.....gamenya belum optimal masih banyak yang harus di perbaiki kayak bug nya yang banyak dan bener bener mengganggu,1
"udh main 6 jam an lebih itu, 3 jam ny bisa kali keitung nunggu loading, ini mah bukan solo leveling, lebih ke solo loading",2
"Jujur sya lihat game nya dari luar bagus, tapi masuk nya susah, udah klik setuju mala gk bisa masuk ke dalam game, apa apaan coba😥😔😔",5
Game nya terlihat bagus tetapi setiap ngeskip cerita layar pasti menjadi hitam + loading nya sangat lama,1
Terlalu banyak nge bug dan nge leg game ini dari segi gameplay cerita dah sesuai manhwanya tpi karena dia masalah utama itu jdi malas main,4
game nya sudah bagus tapi masih banyak bug seperti bug nge stuck tidak bisa masuk dan selalu loading,5
Bug stuck di loading+ stuck kontrol ga bisa di pencet padahal bagus game nya bug nya doang yang ngeselin,1
Harus pakai stick baru bisa main kemanannya,1
Baru masuk ga bisa gerak.... Zzzzz bug,1
Game nya sebenarnya bagus bet cokkk tapi minusnya gw loding mulu jirrr mana lama bett,1
"Game nya suka loading loading sering stuck black screen pdhl hp ak buat main genshin aman knp ini malah jadi black screen dan loading"" Engga jelas harus relog terus terusan kalo stuck",1
"Game macam kaset rusak, selalu berhenti di loading saat mau main tolong perbaikilah developer, -_-)",3
"Stuk game waktu login dan gagal login dalam game, sering terjadi loading di dalam game membuat pengalaman bermain tidak menyenangkan",1
"Ada Bug stuck loading screen saat abis selesai pertempuran, setiap selesai pertempuran harus reloag game",2
"Bug stick untuk gerakan karakter tidak bisa, padahal baru aja masuk tutorial -_-",2
Kontrol serangan nya tidak bisa di ubah padahal sebelum rilis global kontrol bisa di ubah sama sering ngestak di loading in game padahal sinyal bagus,2
Saat sudah selesai match malah bug,3
"download data sudah full, pas login kembali disuruh download data ulang, pas cek total ukuran aplikasi padahal sudah 6gb lebih, terpaksa saya uninstall",3
"Gamenya BAGUS dan alur ceritanya KEREN Mohon kedepanya di tingkatkan lagi KHUSUSNYA pada Jaringan dan Juga Tombolnya Bisa di COSTUM karna Tidak Nyaman,Terima Kasih 🙏",5
"BANYAK BUG YANG HARUS DIPERBAIKI! Dari bug loading, freeze, dan terkadang black screen abis nyelesain story",1
"Baru rilis aja udah banyak bug. Auto unistall. Harusnya kalau pengen laku jgn firstime nya harus baik juga dong, jgn kaya gini. Kecewa",1
"Jaringan tidak stabil , padahal pakai wifi 50 MBPS , masih sering bug blackscreen pas loading",3
gamenya keren tapi bug nya mengganggu .. stuk di loading tapi suaranya di dalam pertempuran.. tlg segera di perbaikin min,4
"Mau download data saja dipersulit, tolong diperbaiki lagi, memori masih kosong tapi download data 1,5 gb malah keluar mulu",1
Game ini terlalu berat saat saya kan udah download data-datanya tapi disuruh download lagi jadi nggak bagus buat HP yang ram-nya 3 GB and atau go-pay 4 GB,1
"banyak bug, tiba-tiba blank, tapi grafiknya lumayan semoga kedepannya nggak ada bug lagi",3
"Baru mau mulai, di tutorial nya aja dah kena bug, joystick ga bisa di kontrol 🥱",2
Aku sudah memainkannya dan aku menyesal karena game ini terlalu banyak BUG dan file tidak penting lainnya,1
Good Game tapi Masih ada Bug semoga diperbaiki,5
Kenapa tidak bisa di gerakkan karakternya? Stick tidak bisa bergerak,5
"bagus sih, cuman berat bgt game nya, main di poco x6 5g sama iphone xr slow mo bgt frame rate drop, kadang ngeframe",4
mantap sih ni game rerrol akun gampang bet 1 menit slesai crystal buat gacha/tiket juga gampang bet dpetinnya dan worth it untuk dicoba sih,5
Game nya bagus tapi masih banyak bug stuck,4
"Tolong di perbaiki saya sudah pra registrasi ketutup sendiri aplikasi nya,hp saya ram 6 dan 8 udh coba sama aja Saya mau coba game nya ini..",5
"untuk sekrang B4 aja dlu ya bang, soal ada Loading muter2 keyak bufring gitu setiap milih fitur didalam game.. pdhal Hp Gw Reami Not 10Pro Ram 8/124 Chipset Snap 732G genshin aja aman rata tengah 🙏 mohon pencerahan nya bang 🙏🙏🙏🙏",4
Game nya udah bagus cuman masalah banyak looding,5
"plss fix bug gamepad, ga nyaman banget soalnya setiap login harus di ubah dulu plss lah udh cakep kok gamenya",4
Mohon grafik nya di naikan sesuai gambar dan alur nya beberapa ada yg di ubah tolong di sama kan saja seperti anime dan manhwa nya itu aja masukan gw,4
Karena setiap saya sudah menyelesaikan pembicaraan ataupun story yg bisa di skip selalu saja nhe bug dan harus rerol jadi saya kasih bintang 1,1
"Walaupun belom bisa masuk tapi dari YouTuber game ini bagus bngt sih asli, semoga bisa jadi game baik dan bertahan lama buat kedepannya♥️",5
terlalu sering dan lama di loadingnya,3
"Gerakan char menggunakan stick lu kira gw main di ps apa yaa, char gw gak bisa gerak banyak bug dan kadang suka close app sendiri, kecewa udah nunggu",1
Kenapa saya tidak bisa menggerakkan apapun di tutorial??,5
Banyak Bugnya... tolong diperbaiki lagi🙏🏻,4
Klo gw pribadi sih - diFarming expnya susah banget klo udh lvl 40an,4
"Kalok mau buat game pastikan pas rilisnya udah lancar, ini apaan banyak tempet ngestuck, mana lambat lagi bikin males main, capek nunggu",1
"sejauh ini mantap , cuma control nya agak susah",3
Gak bisa masuk game!! Loading screen trus 2 jam,1
"Masih banyak bugnya untuk sekarang gw kasih bintang 1 dulu, masa tiap loading stage baru harus black screen mulu hadeh capek gw harus relog relog",1
Joystick tidak bisa di jalankan/dipencet,3
"Penyimpanan internal saya padahal masih masih banyak masa ada notif ""membutuhkan ruang 4,5gb tolong kosongkan ruang"" itu gimna dh padahal masih ada 15gb ruang yg kosong",2
"Story bedasarkan novel, grafik lumayan cuman gerak masih agak kaku, cuman belum optimal saja selebihnya perfect",5
Loading tiap kembali di halaman utama,3
terlalu banyak loading.tolong di perbaiki,1
Kenapa aku ngestak di loding game nggak bisa masuk atau tulisan unduhnya berapa cuman gambar jin wo aja,3
saya sangat senang sekali hanya 20 kali spin untuk mendapatkan karakter,5
hp gw pertama tutorial nya ko joy stik sebelah kiri nya kok gk bisa di pencet sihh hadehh,1
"Banyak bug, sering blank, loading lama. Mau login lagi susah, perbaiki dulu baru install lagi..",1
mohon diperbaiki admin kok say gk bisa masuk ya? gk bisa download data mohon di perbaiki game nya jadi saya kasi binyang tiga aja dulu🙏,3
Masih banyak bug semoga cepat di perbaiki,3
Jangan buru buru ya admin jalani aja hampir semua game pasti banyak bug pas awal rilis ya kalian hanya harus lebih konsisten dan lebih kreatif pahami apa maunya konsumen atau player buat event yang sesuai dengan rata rata umur player,3
seru dan banyak lagi petualangan yang menantang,4
game ini bagus sekali grafik nya lumayan😉oke,5
masih ada bug tolong di perbaiki ya,4
"game nya pelit mana dalam gameplay lagi lawan boss loading jadi bossnya free hit sampe mati, dan banyak bug",1
Dah kah game main offline malah banyak habisin kuota,1
Game keren tapi minusnya di gacha nya rate off Mulu anjir,4
"Tolong perbaiki bug nya, agar semua pemain bisa nyaman memainkannya (bintang bisa naik dan turun tergantung kenyamanan pemain)",2
Karakternya tidak bisa di gerakan waktu awal main,1
banyak bug sering gabisa dipencet,1
"bnyak bug main di android, ngeframe parah main di ios ajm emg",2
"Selalu keluar dari game, selalu lag",1
"Udah lama donwload gk bisa dibuka, njir parah banget",1
"Kebanyakan bug nya, mohon di fix",4
"Niat bikin game gak si?. Early acess udah bug loading, pas rilis global bukan nya dibenerin malah makin parah. Capek relog mulu njing",1
game nya seru tapi download datanya lama banget,5
"Game rusak, padahal uadh berharap main malah gk bisa masuk stak di memuat data kalo ada bintang sepertiga sudah ku kasi sih. Buat devoloper mohon penegertiannya🙂🙂",1
Ngebug di bagian awal tutorial gak bisa jalan,3
Loadingnya kelamaan dikit dikit loading jadi males mainya yng lain ok,2
"Stuck, ga bisa di gerakin karakter!",2
Lebih tepat nya game solo nungguin loading,1
"Loading² teros, buang² waktu pencet itu loading pencet ini loading gk sempet maen",5
"mengapa analognya tidak bisa digerakkan pada awal tutorial, tolong segera diperbaiki!",1
Gamenya bagus tapi levelingnya susah,5
Setiap selesai quest malah blackscreen gak jelas,2
"bagus banget, tapi kadang ngelag ketika pertarungan",5
"Loadingnya mengganggu pengalaman bermain bahkan hingga gamenya tidak bisa dimainkan, nanti ratingnya ditingkatkan setelah ada perbaikan ya",2
"Game nggk jelas njir. Udh top up byk, tiba tiba akub ke blokir. Pdhl main nggk curang, dan nggk aneh aneh. Tiba tiba dpt notif akun ke blokir",1
